team,pts,fg%,3pt%,ft%,oreb,dreb,ast,stl,blk,to,date
Trail Blazers,85,0.4217,0.2727,0.4091,10,24,15,6,4,9,2018-01-28
Jazz,83,0.3214,0.2857,0.5429,12,30,19,7,0,7,2018-01-29
Nuggets,107,0.4815,0.3667,0.6,10,43,23,3,1,9,2018-01-29
Nuggets,125,0.4615,0.3846,0.6667,11,37,26,3,2,9,2018-02-01
Timberwolves,128,0.5222,0.4138,0.7586,7,35,27,4,7,6,2018-02-01
Jazz,91,0.4524,0.3636,0.0909,8,45,26,7,5,17,2018-02-02
Nuggets,99,0.4419,0.4,0.2571,4,33,24,9,1,10,2018-02-02
Trail Blazers,101,0.4235,0.32,0.84,11,33,19,11,6,11,2018-02-04
Nuggets,104,0.4096,0.3333,0.8667,14,35,23,7,8,15,2018-02-04
Thunder,124,0.5204,0.3214,0.4643,9,31,34,5,6,7,2018-02-06
Nuggets,127,0.5155,0.3947,0.3158,9,34,32,3,10,11,2018-02-06
Nuggets,126,0.5213,0.3333,0.6,12,46,27,4,5,15,2018-02-09
Thunder,125,0.4167,0.4545,0.3409,18,32,25,13,2,8,2018-02-09
Timberwolves,96,0.4286,0.25,0.5,12,35,22,4,1,8,2018-02-10
Nuggets,100,0.3933,0.3056,0.5278,13,34,21,3,7,10,2018-02-10
Trail Blazers,82,0.3298,0.2121,0.3939,18,39,10,8,2,17,2018-02-13
Nuggets,88,0.3735,0.2308,0.7692,10,42,22,7,5,12,2018-02-13
Nuggets,106,0.4556,0.4062,0.3438,10,37,19,4,4,12,2018-02-15
Timberwolves,112,0.4719,0.3913,0.8261,8,32,24,10,2,8,2018-02-15
Jazz,97,0.4805,0.4091,0.6364,7,31,23,10,8,19,2018-02-23
Timberwolves,100,0.4444,0.3182,0.9545,10,34,17,11,2,15,2018-02-23
Timberwolves,115,0.5,0.4,0.76,10,35,25,5,1,17,2018-02-25
Thunder,113,0.4792,0.3548,0.3226,9,27,26,9,6,11,2018-02-25
Thunder,116,0.5,0.2857,0.7857,11,24,19,8,9,14,2018-02-27
Timberwolves,119,0.4884,0.3636,1.2273,17,27,23,5,7,15,2018-02-27
Timberwolves,109,0.5211,0.5,1.25,5,35,22,9,5,15,2018-02-28
Jazz,98,0.4405,0.35,0.25,8,23,23,8,4,15,2018-02-28
Timberwolves,107,0.5132,0.5,0.7083,6,20,26,7,5,16,2018-03-02
Thunder,111,0.519,0.3077,0.8077,13,29,28,7,7,18,2018-03-02
Trail Blazers,107,0.5476,0.4167,0.2083,7,33,26,6,8,17,2018-03-04
Timberwolves,108,0.4615,0.3684,0.8947,11,21,19,6,2,10,2018-03-04
Thunder,88,0.4,0.24,0.72,10,31,13,9,2,18,2018-03-05
Timberwolves,104,0.4875,0.35,0.95,11,34,22,11,5,14,2018-03-05
Trail Blazers,103,0.4937,0.44,0.56,8,30,19,6,3,17,2018-03-07
Timberwolves,120,0.5375,0.3684,1.4211,7,31,21,12,3,11,2018-03-07
Timberwolves,114,0.5357,0.375,1.125,5,28,20,7,2,6,2018-03-09
Trail Blazers,123,0.5488,0.5484,0.5161,6,31,24,4,1,10,2018-03-09
Timberwolves,99,0.4471,0.2,0.95,9,40,16,5,7,15,2018-03-12
Trail Blazers,108,0.3913,0.3,0.9,12,36,17,9,6,8,2018-03-12
Timberwolves,108,0.5135,0.5294,1.3529,2,25,14,9,0,12,2018-03-14
Jazz,116,0.5128,0.3103,0.931,11,34,21,7,5,18,2018-03-14
Jazz,121,0.6053,0.3929,0.6429,6,39,29,8,7,16,2018-03-17
Timberwolves,97,0.4222,0.3333,0.5417,7,25,19,10,1,12,2018-03-17
Thunder,87,0.4103,0.3333,0.3636,8,30,15,14,4,17,2018-03-19
Jazz,96,0.4935,0.3103,0.3793,7,34,22,11,4,18,2018-03-19
Thunder,99,0.4494,0.3333,0.2424,6,26,17,11,2,11,2018-03-21
Trail Blazers,103,0.5,0.35,1.1,7,37,20,6,7,21,2018-03-21
Jazz,94,0.4304,0.3333,0.4545,9,26,18,16,5,16,2018-03-23
Thunder,100,0.4815,0.2222,1.0,12,34,18,11,6,18,2018-03-23
Jazz,79,0.3562,0.2258,0.6452,11,28,13,6,3,18,2018-03-25
Thunder,107,0.5195,0.3478,0.8261,8,34,23,15,5,13,2018-03-25
Thunder,103,0.4432,0.4138,0.4483,15,30,18,9,5,7,2018-03-27
Jazz,89,0.4583,0.2308,0.6538,6,31,16,3,2,12,2018-03-27
Trail Blazers,117,0.5309,0.4348,0.913,8,34,19,10,2,15,2018-03-29
Thunder,106,0.4405,0.4194,0.6129,11,27,20,6,4,14,2018-03-29
Thunder,100,0.4396,0.2222,0.5185,9,31,18,6,6,12,2018-03-30
Trail Blazers,108,0.4432,0.3333,0.5758,14,33,20,6,8,15,2018-03-30
Trail Blazers,108,0.4667,0.2647,0.4412,18,31,20,8,7,13,2018-04-01
Thunder,105,0.4405,0.2963,0.8519,13,26,16,9,5,10,2018-04-01
Trail Blazers,103,0.3978,0.2647,0.5882,11,42,17,8,8,17,2018-04-03
Jazz,112,0.3778,0.4483,1.069,10,45,16,9,8,14,2018-04-03
Jazz,115,0.4659,0.5,0.7692,16,42,23,8,4,13,2018-04-05
Trail Blazers,96,0.4074,0.36,0.84,6,31,16,7,4,13,2018-04-05
Trail Blazers,100,0.4483,0.375,0.5417,6,35,14,11,5,12,2018-04-07
Jazz,81,0.4231,0.24,0.36,8,35,15,7,6,19,2018-04-07
Jazz,93,0.3708,0.3478,0.8261,14,39,18,5,7,14,2018-04-09
Trail Blazers,102,0.4607,0.375,0.4583,7,39,19,9,9,10,2018-04-09
